ts_code,name,management,custodian,fund_type,found_date,benchmark
370023.OF,上投摩根中证消费,上投摩根基金,中国建设银行,股票型,20120925,中证消费服务领先指数收益率*95%+银行活期存款收益率(税后)*5%
750002.OF,安信目标收益A,安信基金,中国农业银行,债券型,20120925,3个月期上海银行间同业拆放利率(Shibor 3M)
519188.OF,万家信用恒利A,万家基金,中国建设银行,债券型,20120921,中债总全价指数(总值)
519679.OF,银河主题策略,银河基金,中信银行,混合型,20120921,沪深300指数收益率*75%+上证国债指数收益率*25%
519189.OF,万家信用恒利C,万家基金,中国建设银行,债券型,20120921,中债总全价指数(总值)
270044.OF,广发双债添利A,广发基金,中国银行,债券型,20120920,中债企业债总全价指数收益率*45%+中信标普可转债指数收益率*45%+中债国债总指数收益率*10%
270045.OF,广发双债添利C,广发基金,中国银行,债券型,20120920,中债企业债总全价指数收益率*45%+中信标普可转债指数收益率*45%+中债国债总指数收益率*10%
163823.OF,中银稳健策略灵活,中银基金,招商银行,混合型,20120919,沪深300指数*55%+中国债券综合全价指数*45%
686869.OF,浙商聚盈纯债C,浙商基金,交通银行,债券型,20120918,中债综合指数收益率(全价)
470010.OF,汇添富多元收益A,汇添富基金,中国银行,债券型,20120918,中债综合指数*90%+沪深300指数*10%
470011.OF,汇添富多元收益C,汇添富基金,中国银行,债券型,20120918,中债综合指数*90%+沪深300指数*10%
519118.OF,浦银安盛幸福回报A,浦银安盛基金,交通银行,债券型,20120918,一年期银行定期存款利率(税后)
686868.OF,浙商聚盈纯债A,浙商基金,交通银行,债券型,20120918,中债综合指数收益率(全价)
519119.OF,浦银安盛幸福回报B,浦银安盛基金,交通银行,债券型,20120918,一年期银行定期存款利率(税后)
700004.OF,平安灵活配置A,平安基金,中国建设银行,混合型,20120911,沪深300指数收益率*60%+中证全债指数收益率*40%
001031.OF,华夏安康信用优选A,华夏基金,中国银行,债券型,20120911,中债企业债总指数收益率*80%+中债国债总指数收益率*20%
001033.OF,华夏安康信用优选C,华夏基金,中国银行,债券型,20120911,中债企业债总指数收益率*80%+中债国债总指数收益率*20%
450018.OF,国富恒久信用A,国海富兰克林基金,中国农业银行,债券型,20120911,中债企业债总全价指数收益率*60%+中债国债总全价指数收益率*40%
450019.OF,国富恒久信用C,国海富兰克林基金,中国农业银行,债券型,20120911,中债企业债总全价指数收益率*60%+中债国债总全价指数收益率*40%
040037.OF,华安安心收益B,华安基金,中国邮政储蓄银行,债券型,20120907,三年期银行定期存款收益率(税后)
162907.OF,泰信基本面400,泰信基金,中国工商银行,股票型,20120907,中证锐联基本面400指数收益率*95%+商业银行人民币活期存款利率(税后)*5%
050027.OF,博时信用债纯债A,博时基金,中国工商银行,债券型,20120907,中债信用债总财富指数收益率*90%+1年期定期存款利率(税后)*10%
040036.OF,华安安心收益A,华安基金,中国邮政储蓄银行,债券型,20120907,三年期银行定期存款收益率(税后)
100061.OF,富国中国中小盘人民币,富国基金,中国工商银行,混合型,20120904,中证香港中国中小综合指数收益率*80%+香港三个月期银行同业拆借利率(Hong Kong 3-Month Interbank Offer Rate)*20%
610007.OF,信澳消费优选,信达澳亚基金,中国建设银行,混合型,20120904,沪深300指数收益率*80%+中债总财富指数收益率*20%
206015.OF,鹏华纯债,鹏华基金,中国建设银行,债券型,20120903,中债总指数收益率
050026.OF,博时医疗保健行业A,博时基金,中国银行,混合型,20120828,中证医药卫生指数*80%+中债指数*20%
233013.OF,大摩多元收益C,摩根士丹利华鑫基金,中国建设银行,债券型,20120828,标普中国债券指数收益率*90%+沪深300指数收益率*10%
233012.OF,大摩多元收益A,摩根士丹利华鑫基金,中国建设银行,债券型,20120828,标普中国债券指数收益率*90%+沪深300指数收益率*10%
762001.OF,国金国鑫灵活配置A,国金基金,中国光大银行,混合型,20120828,金融机构人民币三年期定期存款基准利率(税后)
510440.SH,500沪市ETF,大成基金,中国银行,股票型,20120824,中证500沪市指数
240022.OF,华宝资源优选A,华宝基金,中国银行,混合型,20120821,中证内地资源主题指数收益率*80%+上证国债指数收益率*20%
000075.OF,华夏恒生ETF联接A(美元现汇),华夏基金,中国银行,股票型,20120821,(人民币/港币汇率*恒生指数)收益率*95%+人民币活期存款利率(税后)*5%
110032.OF,易方达恒生H股ETF联接A美元现汇,易方达基金,交通银行,股票型,20120821,恒生中国企业指数(使用估值汇率折算)收益率*95%+活期存款利率(税后)*5%
110033.OF,易方达恒生H股ETF联接A美元现钞,易方达基金,交通银行,股票型,20120821,恒生中国企业指数(使用估值汇率折算)收益率*95%+活期存款利率(税后)*5%
110031.OF,易方达恒生H股ETF联接A人民币,易方达基金,交通银行,股票型,20120821,恒生中国企业指数(使用估值汇率折算)收益率*95%+活期存款利率(税后)*5%
000071.OF,华夏恒生ETF联接A(人民币),华夏基金,中国银行,股票型,20120821,(人民币/港币汇率*恒生指数)收益率*95%+人民币活期存款利率(税后)*5%
000076.OF,华夏恒生ETF联接A(美元现钞),华夏基金,中国银行,股票型,20120821,(人民币/港币汇率*恒生指数)收益率*95%+人民币活期存款利率(税后)*5%
217024.OF,招商安盈A,招商基金,中国工商银行,债券型,20120820,中债综合全价(总值)指数收益率
560006.OF,益民核心增长,益民基金,中国光大银行,混合型,20120816,沪深300指数收益率*60%+中证全债指数收益率*40%
040035.OF,华安逆向策略A,华安基金,中国工商银行,混合型,20120816,沪深300指数收益率*80%+中国债券总指数收益率*20%
270042.OF,广发纳斯达克100联接A,广发基金,中国银行,股票型,20120815,人民币计价的纳斯达克100总收益指数收益率
530019.OF,建信社会责任,建信基金,中国农业银行,混合型,20120814,沪深300指数收益率*75%+中国债券总指数收益率*25%
420008.OF,天弘债券型发起式A,天弘基金,中国工商银行,债券型,20120810,中债综合指数
420108.OF,天弘债券型发起式B,天弘基金,中国工商银行,债券型,20120810,中债综合指数
161820.SZ,银华纯债LOF,银华基金,中国工商银行,债券型,20120809,中债综合指数(全价)
159920.SZ,恒生ETF,华夏基金,中国银行,股票型,20120809,(人民币/港币汇率*恒生指数)收益率
510900.SH,H股ETF,易方达基金,交通银行,股票型,20120809,恒生中国企业指数(使用估值汇率折算)
690009.OF,民生加银红利回报,民生加银基金,中国建设银行,混合型,20120809,中证红利指数收益率*60%+中证国债指数收益率*40%
519712.OF,交银阿尔法A,交银施罗德基金,中国建设银行,混合型,20120803,沪深300指数收益率*75%+中证综合债券指数收益率*25%
200016.OF,长城稳健成长灵活配置,长城基金,中国建设银行,混合型,20120802,沪深300指数收益率*55%+中债总财富指数收益率*45%
540012.OF,汇丰晋信恒生A股A,汇丰晋信基金,中国邮政储蓄银行,股票型,20120801,恒生A股行业龙头指数*95%+银行活期存款收益率(税后)*5%
160916.SZ,优选LOF,大成基金,中国银行,混合型,20120727,沪深300指数收益率*80%+中证综合债券指数收益率*20%
164702.SZ,汇添富季季红定开,汇添富基金,中国建设银行,债券型,20120726,银行三年期定期存款利率(税后)+1%
161616.OF,融通医疗保健行业A,融通基金,中国工商银行,混合型,20120726,申万医药生物行业指数收益率*80%+中债综合全价(总值)指数收益率*20%
163822.OF,中银主题策略A,中银基金,广发银行,混合型,20120725,沪深300指数收益率*80%+上证国债指数收益率*20%
710302.OF,富安达增强收益C,富安达基金,交通银行,债券型,20120725,中债总指数收益率*90%+沪深300指数收益率*10%
710301.OF,富安达增强收益A,富安达基金,交通银行,债券型,20120725,中债总指数收益率*90%+沪深300指数收益率*10%
070031.OF,嘉实全球房地产,嘉实基金,中国农业银行,股票型,20120724,FTSE EPRA/NAREIT Developed REITs Total Return Index(经汇率调整后的)
202110.OF,南方润元纯债C,南方基金,中国建设银行,债券型,20120720,中证全债指数
202108.OF,南方润元纯债AB,南方基金,中国建设银行,债券型,20120720,中证全债指数
217023.OF,招商信用增强A,招商基金,中国银行,债券型,20120720,中债综合指数收益率
270043.OF,广发理财年年红,广发基金,中国工商银行,债券型,20120719,银行一年期定期存款利率(税后)
720002.OF,财通可转债A,财通基金,中国工商银行,债券型,20120713,中证可转换债券指数收益率*80%+中债综合指数收益率*10%+沪深300指数收益率*10%
110030.OF,易方达沪深300量化增强,易方达基金,中国建设银行,股票型,20120705,沪深300指数收益率*95%+活期存款利率(税后)*5%
100060.OF,富国高新技术产业,富国基金,中国工商银行,混合型,20120627,中证800指数收益率*80%+中债综合指数收益率*20%
675011.OF,西部利得稳健双利A,西部利得基金,中国建设银行,债券型,20120626,中国债券综合财富指数收益率*90%+沪深300指数收益率*10%
070032.OF,嘉实优化红利A,嘉实基金,中国银行,混合型,20120626,中证红利指数收益率*95%+上证国债指数收益率*5%
675013.OF,西部利得稳健双利C,西部利得基金,中国建设银行,债券型,20120626,中国债券综合财富指数收益率*90%+沪深300指数收益率*10%
740101.OF,长安300非周期,长安基金,广发银行,股票型,20120625,沪深300非周期行业指数收益率*95%+活期存款利率(税后)*5%
164810.SZ,工银纯债定开,工银瑞信基金,交通银行,债券型,20120621,三年期银行定期存款收益率(税后)
180031.OF,银华中小盘精选,银华基金,中国工商银行,混合型,20120620,中证500指数收益率*80%+中证综合债指数收益率*20%
750001.OF,安信灵活配置,安信基金,中国建设银行,混合型,20120620,沪深300指数收益率*60%+中债总指数收益率*40%
420006.OF,天弘现金A,天弘基金,中国邮政储蓄银行,货币市场型,20120620,同期七天通知存款利率(税后)
420106.OF,天弘现金B,天弘基金,中国邮政储蓄银行,货币市场型,20120620,同期七天通知存款利率(税后)
161117.SZ,易基永旭添利定开,易方达基金,中国工商银行,债券型,20120619,两年期银行定期存款收益率(税前)+0.5%
090019.OF,大成景恒A,大成基金,中国银行,混合型,20120615,沪深300指数收益率*80%+中证综合债券指数收益率*20%
050025.OF,博时标普500ETF联接A,博时基金,中国工商银行,股票型,20120614,经人民币汇率调整的标的指数(标普500净总收益指数)收益率*95%+人民币活期存款利率(税后)*5%
519150.OF,新华优选消费,新华基金,中国工商银行,混合型,20120613,中证内地消费主题指数收益率*80%+上证国债指数收益率*20%
206013.OF,鹏华宏观,鹏华基金,中国农业银行,混合型,20120613,沪深300指数收益率*55%+中债总指数收益率*45%
270041.OF,广发消费品精选A,广发基金,中国农业银行,混合型,20120612,申银万国消费品指数*80%+中证全债指数*20%
590008.OF,中邮战略新兴产业,中邮基金,兴业银行,混合型,20120612,中证新兴产业指数*75%+上证国债指数*25%
118002.OF,易方达标普消费品指数增强人民币A,易方达基金,中国银行,股票型,20120604,标普全球高端消费品指数(净收益指数，使用估值汇率折算)
630011.OF,华商主题精选,华商基金,中国建设银行,混合型,20120531,沪深300指数收益率*75%+上证国债指数收益率*25%
460300.OF,华泰柏瑞沪深300ETF联接A,华泰柏瑞基金,中国工商银行,股票型,20120529,沪深300指数*95%+银行活期存款收益率(税后)*5%
531020.OF,建信转债增强C,建信基金,中国民生银行,债券型,20120529,中证可转换债券指数收益率*60%+中国债券总指数收益率*30%+沪深300指数收益率*10%
530020.OF,建信转债增强A,建信基金,中国民生银行,债券型,20120529,中证可转换债券指数收益率*60%+中国债券总指数收益率*30%+沪深300指数收益率*10%
